Date, Time, Recording onset, Duration, Annotation, Linked channel
20-7月-1994, 02:25:30, 9510, 330, Sleep stage 3, 
20-7月-1994, 02:31:00, 9840, 60, Sleep stage 2, 
20-7月-1994, 02:32:00, 9900, 30, Sleep stage 3, 
20-7月-1994, 02:32:30, 9930, 60, Sleep stage 2, 
20-7月-1994, 02:33:30, 9990, 30, Sleep stage 3, 
20-7月-1994, 02:34:00, 10020, 90, Sleep stage 2, 
20-7月-1994, 02:35:30, 10110, 30, Sleep stage 3, 
20-7月-1994, 02:36:00, 10140, 360, Sleep stage 2, 
20-7月-1994, 02:42:00, 10500, 30, Sleep stage 3, 
20-7月-1994, 02:42:30, 10530, 240, Sleep stage 2, 
20-7月-1994, 02:46:30, 10770, 30, Sleep stage 1, 
20-7月-1994, 02:47:00, 10800, 210, Sleep stage 2, 
20-7月-1994, 02:50:30, 11010, 30, Sleep stage 1, 
20-7月-1994, 02:51:00, 11040, 540, Sleep stage 2, 
20-7月-1994, 03:00:00, 11580, 30, Sleep stage 1, 
20-7月-1994, 03:00:30, 11610, 1110, Sleep stage 2, 
20-7月-1994, 03:19:00, 12720, 450, Sleep stage R, 
20-7月-1994, 03:26:30, 13170, 30, Sleep stage W, 
20-7月-1994, 03:27:00, 13200, 30, Sleep stage 1, 
20-7月-1994, 03:27:30, 13230, 1200, Sleep stage R, 
20-7月-1994, 03:47:30, 14430, 60, Sleep stage 1, 
20-7月-1994, 03:48:30, 14490, 900, Sleep stage R, 
20-7月-1994, 04:03:30, 15390, 1080, Sleep stage 2, 
20-7月-1994, 04:21:30, 16470, 90, Sleep stage 3, 
20-7月-1994, 04:23:00, 16560, 30, Sleep stage 2, 
20-7月-1994, 04:23:30, 16590, 120, Sleep stage 3, 
20-7月-1994, 04:25:30, 16710, 60, Sleep stage 2, 
20-7月-1994, 04:26:30, 16770, 90, Sleep stage 3, 
20-7月-1994, 04:28:00, 16860, 60, Sleep stage 2, 
20-7月-1994, 04:29:00, 16920, 390, Sleep stage 3, 
20-7月-1994, 04:35:30, 17310, 60, Sleep stage 4, 
20-7月-1994, 04:36:30, 17370, 90, Sleep stage 3, 
20-7月-1994, 04:38:00, 17460, 30, Sleep stage 4, 
20-7月-1994, 04:38:30, 17490, 30, Sleep stage 3, 
20-7月-1994, 04:39:00, 17520, 30, Sleep stage 4, 
20-7月-1994, 04:39:30, 17550, 120, Sleep stage 3, 
20-7月-1994, 04:41:30, 17670, 30, Sleep stage 2, 
20-7月-1994, 04:42:00, 17700, 30, Sleep stage 1, 
20-7月-1994, 04:42:30, 17730, 390, Sleep stage 2, 
20-7月-1994, 04:49:00, 18120, 60, Sleep stage 3, 
20-7月-1994, 04:50:00, 18180, 210, Sleep stage 2, 
20-7月-1994, 04:53:30, 18390, 30, Sleep stage 3, 
20-7月-1994, 04:54:00, 18420, 240, Sleep stage 2, 
20-7月-1994, 04:58:00, 18660, 30, Sleep stage 3, 
20-7月-1994, 04:58:30, 18690, 330, Sleep stage 2, 
20-7月-1994, 05:04:00, 19020, 30, Sleep stage 3, 
20-7月-1994, 05:04:30, 19050, 30, Sleep stage 2, 
20-7月-1994, 05:05:00, 19080, 60, Sleep stage 3, 
20-7月-1994, 05:06:00, 19140, 150, Sleep stage 2, 
20-7月-1994, 05:08:30, 19290, 30, Sleep stage 3, 
20-7月-1994, 05:09:00, 19320, 30, Sleep stage 2, 
20-7月-1994, 05:09:30, 19350, 30, Sleep stage 3, 
20-7月-1994, 05:10:00, 19380, 30, Sleep stage 2, 
20-7月-1994, 05:10:30, 19410, 60, Sleep stage 3, 
20-7月-1994, 05:11:30, 19470, 90, Sleep stage 2, 
20-7月-1994, 05:13:00, 19560, 120, Sleep stage 3, 
20-7月-1994, 05:15:00, 19680, 270, Sleep stage 2, 
20-7月-1994, 05:19:30, 19950, 30, Sleep stage 3, 
20-7月-1994, 05:20:00, 19980, 30, Sleep stage 2, 
20-7月-1994, 05:20:30, 20010, 90, Sleep stage 3, 
20-7月-1994, 05:22:00, 20100, 120, Sleep stage 2, 
20-7月-1994, 05:24:00, 20220, 30, Sleep stage 3, 
20-7月-1994, 05:24:30, 20250, 330, Sleep stage 2, 
20-7月-1994, 05:30:00, 20580, 30, Sleep stage 3, 
20-7月-1994, 05:30:30, 20610, 30, Sleep stage 2, 
20-7月-1994, 05:31:00, 20640, 90, Sleep stage 3, 
20-7月-1994, 05:32:30, 20730, 30, Sleep stage 2, 
20-7月-1994, 05:33:00, 20760, 60, Sleep stage 3, 
20-7月-1994, 05:34:00, 20820, 120, Sleep stage 2, 
20-7月-1994, 05:36:00, 20940, 30, Sleep stage 3, 
20-7月-1994, 05:36:30, 20970, 210, Sleep stage 2, 
20-7月-1994, 05:40:00, 21180, 90, Sleep stage R, 
20-7月-1994, 05:41:30, 21270, 90, Sleep stage 1, 
20-7月-1994, 05:43:00, 21360, 30, Sleep stage 2, 
20-7月-1994, 05:43:30, 21390, 30, Sleep stage 1, 
20-7月-1994, 05:44:00, 21420, 30, Sleep stage R, 
20-7月-1994, 05:44:30, 21450, 60, Sleep stage W, 
20-7月-1994, 05:45:30, 21510, 30, Sleep stage 1, 
20-7月-1994, 05:46:00, 21540, 180, Sleep stage 2, 
20-7月-1994, 05:49:00, 21720, 60, Sleep stage R, 
20-7月-1994, 05:50:00, 21780, 120, Sleep stage 1, 
20-7月-1994, 05:52:00, 21900, 330, Sleep stage R, 
20-7月-1994, 05:57:30, 22230, 30, Sleep stage W, 
20-7月-1994, 05:58:00, 22260, 30, Sleep stage 1, 
20-7月-1994, 05:58:30, 22290, 120, Sleep stage 2, 
20-7月-1994, 06:00:30, 22410, 360, Sleep stage R, 
20-7月-1994, 06:06:30, 22770, 90, Sleep stage 1, 
20-7月-1994, 06:08:00, 22860, 240, Sleep stage 2, 
20-7月-1994, 06:12:00, 23100, 300, Sleep stage R, 
20-7月-1994, 06:17:00, 23400, 60, Sleep stage 1, 
20-7月-1994, 06:18:00, 23460, 300, Sleep stage R, 
20-7月-1994, 06:23:00, 23760, 60, Sleep stage 1, 
20-7月-1994, 06:24:00, 23820, 30, Sleep stage 2, 
20-7月-1994, 06:24:30, 23850, 330, Sleep stage R, 
20-7月-1994, 06:30:00, 24180, 90, Sleep stage 1, 
20-7月-1994, 06:31:30, 24270, 390, Sleep stage W, 
20-7月-1994, 06:38:00, 24660, 210, Sleep stage 1, 
20-7月-1994, 06:41:30, 24870, 1890, Sleep stage 2, 
20-7月-1994, 07:13:00, 26760, 30, Sleep stage 3, 
20-7月-1994, 07:13:30, 26790, 60, Sleep stage 2, 
20-7月-1994, 07:14:30, 26850, 60, Sleep stage 3, 
20-7月-1994, 07:15:30, 26910, 30, Sleep stage 4, 
20-7月-1994, 07:16:00, 26940, 540, Sleep stage 2, 
20-7月-1994, 07:25:00, 27480, 30, Sleep stage 3, 
20-7月-1994, 07:25:30, 27510, 150, Sleep stage 2, 
20-7月-1994, 07:28:00, 27660, 30, Sleep stage 3, 
20-7月-1994, 07:28:30, 27690, 30, Sleep stage 2, 
20-7月-1994, 07:29:00, 27720, 30, Sleep stage 3, 
20-7月-1994, 07:29:30, 27750, 420, Sleep stage 2, 
20-7月-1994, 07:36:30, 28170, 300, Sleep stage R, 
20-7月-1994, 07:41:30, 28470, 30, Sleep stage W, 
20-7月-1994, 07:42:00, 28500, 60, Sleep stage 1, 
20-7月-1994, 07:43:00, 28560, 90, Sleep stage 2, 
20-7月-1994, 07:44:30, 28650, 30, Sleep stage R, 
20-7月-1994, 07:45:00, 28680, 30, Sleep stage 1, 
20-7月-1994, 07:45:30, 28710, 240, Sleep stage R, 
20-7月-1994, 07:49:30, 28950, 120, Sleep stage 1, 
20-7月-1994, 07:51:30, 29070, 270, Sleep stage 2, 
20-7月-1994, 07:56:00, 29340, 360, Sleep stage W, 
20-7月-1994, 08:02:00, 29700, 60, Sleep stage 1, 
20-7月-1994, 08:03:00, 29760, 60, Sleep stage W, 
20-7月-1994, 08:04:00, 29820, 30, Sleep stage 1, 
20-7月-1994, 08:04:30, 29850, 30, Sleep stage W, 
20-7月-1994, 08:05:00, 29880, 60, Sleep stage 1, 
20-7月-1994, 08:06:00, 29940, 120, Sleep stage W, 
20-7月-1994, 08:08:00, 30060, 30, Sleep stage 1, 
20-7月-1994, 08:08:30, 30090, 1110, Sleep stage W, 
