Date, Time, Recording onset, Duration, Annotation, Linked channel
26-7月-1994, 02:41:00, 9570, 210, Sleep stage 2, 
26-7月-1994, 02:44:30, 9780, 30, Sleep stage 1, 
26-7月-1994, 02:45:00, 9810, 420, Sleep stage 2, 
26-7月-1994, 02:52:00, 10230, 30, Sleep stage 3, 
26-7月-1994, 02:52:30, 10260, 60, Sleep stage 2, 
26-7月-1994, 02:53:30, 10320, 30, Sleep stage 3, 
26-7月-1994, 02:54:00, 10350, 120, Sleep stage 2, 
26-7月-1994, 02:56:00, 10470, 30, Sleep stage 3, 
26-7月-1994, 02:56:30, 10500, 90, Sleep stage 2, 
26-7月-1994, 02:58:00, 10590, 30, Sleep stage W, 
26-7月-1994, 02:58:30, 10620, 120, Sleep stage 2, 
26-7月-1994, 03:00:30, 10740, 30, Sleep stage 3, 
26-7月-1994, 03:01:00, 10770, 60, Sleep stage 2, 
26-7月-1994, 03:02:00, 10830, 30, Sleep stage 3, 
26-7月-1994, 03:02:30, 10860, 90, Sleep stage 2, 
26-7月-1994, 03:04:00, 10950, 30, Sleep stage 3, 
26-7月-1994, 03:04:30, 10980, 60, Sleep stage 2, 
26-7月-1994, 03:05:30, 11040, 210, Sleep stage 3, 
26-7月-1994, 03:09:00, 11250, 60, Sleep stage 2, 
26-7月-1994, 03:10:00, 11310, 30, Sleep stage 3, 
26-7月-1994, 03:10:30, 11340, 30, Sleep stage 2, 
26-7月-1994, 03:11:00, 11370, 90, Sleep stage 3, 
26-7月-1994, 03:12:30, 11460, 150, Sleep stage 2, 
26-7月-1994, 03:15:00, 11610, 60, Sleep stage 3, 
26-7月-1994, 03:16:00, 11670, 240, Sleep stage 2, 
26-7月-1994, 03:20:00, 11910, 30, Sleep stage 3, 
26-7月-1994, 03:20:30, 11940, 120, Sleep stage 2, 
26-7月-1994, 03:22:30, 12060, 60, Sleep stage R, 
26-7月-1994, 03:23:30, 12120, 60, Sleep stage W, 
26-7月-1994, 03:24:30, 12180, 30, Sleep stage 1, 
26-7月-1994, 03:25:00, 12210, 30, Sleep stage W, 
26-7月-1994, 03:25:30, 12240, 150, Sleep stage R, 
26-7月-1994, 03:28:00, 12390, 90, Sleep stage W, 
26-7月-1994, 03:29:30, 12480, 60, Sleep stage 1, 
26-7月-1994, 03:30:30, 12540, 180, Sleep stage 2, 
26-7月-1994, 03:33:30, 12720, 180, Sleep stage R, 
26-7月-1994, 03:36:30, 12900, 150, Sleep stage 1, 
26-7月-1994, 03:39:00, 13050, 30, Sleep stage W, 
26-7月-1994, 03:39:30, 13080, 90, Sleep stage 1, 
26-7月-1994, 03:41:00, 13170, 60, Sleep stage R, 
26-7月-1994, 03:42:00, 13230, 60, Sleep stage 1, 
26-7月-1994, 03:43:00, 13290, 30, Sleep stage R, 
26-7月-1994, 03:43:30, 13320, 5250, Sleep stage W, 
26-7月-1994, 05:11:00, 18570, 120, Sleep stage 1, 
26-7月-1994, 05:13:00, 18690, 240, Sleep stage 2, 
26-7月-1994, 05:17:00, 18930, 30, Sleep stage 1, 
26-7月-1994, 05:17:30, 18960, 90, Sleep stage 2, 
26-7月-1994, 05:19:00, 19050, 30, Sleep stage 1, 
26-7月-1994, 05:19:30, 19080, 30, Sleep stage 2, 
26-7月-1994, 05:20:00, 19110, 60, Sleep stage 1, 
26-7月-1994, 05:21:00, 19170, 600, Sleep stage W, 
26-7月-1994, 05:31:00, 19770, 30, Sleep stage 1, 
26-7月-1994, 05:31:30, 19800, 870, Sleep stage W, 
26-7月-1994, 05:46:00, 20670, 210, Sleep stage 1, 
26-7月-1994, 05:49:30, 20880, 120, Sleep stage W, 
26-7月-1994, 05:51:30, 21000, 30, Sleep stage 1, 
26-7月-1994, 05:52:00, 21030, 60, Sleep stage W, 
26-7月-1994, 05:53:00, 21090, 60, Sleep stage 1, 
26-7月-1994, 05:54:00, 21150, 90, Sleep stage W, 
26-7月-1994, 05:55:30, 21240, 30, Sleep stage 1, 
26-7月-1994, 05:56:00, 21270, 360, Sleep stage W, 
26-7月-1994, 06:02:00, 21630, 270, Sleep stage 1, 
26-7月-1994, 06:06:30, 21900, 30, Sleep stage 2, 
26-7月-1994, 06:07:00, 21930, 30, Sleep stage W, 
26-7月-1994, 06:07:30, 21960, 30, Sleep stage 1, 
26-7月-1994, 06:08:00, 21990, 330, Sleep stage 2, 
26-7月-1994, 06:13:30, 22320, 120, Sleep stage R, 
26-7月-1994, 06:15:30, 22440, 30, Sleep stage 1, 
26-7月-1994, 06:16:00, 22470, 90, Sleep stage R, 
26-7月-1994, 06:17:30, 22560, 90, Sleep stage 1, 
26-7月-1994, 06:19:00, 22650, 630, Sleep stage R, 
26-7月-1994, 06:29:30, 23280, 210, Sleep stage W, 
26-7月-1994, 06:33:00, 23490, 30, Sleep stage 1, 
26-7月-1994, 06:33:30, 23520, 60, Sleep stage W, 
26-7月-1994, 06:34:30, 23580, 30, Sleep stage 1, 
26-7月-1994, 06:35:00, 23610, 1050, Sleep stage W, 
