Date, Time, Recording onset, Duration, Annotation, Linked channel
13-9月-1994, 04:08:00, 17070, 60, Sleep stage R, 
13-9月-1994, 04:09:00, 17130, 30, Sleep stage 1, 
13-9月-1994, 04:09:30, 17160, 1230, Sleep stage R, 
13-9月-1994, 04:30:00, 18390, 30, Sleep stage 1, 
13-9月-1994, 04:30:30, 18420, 120, Sleep stage R, 
13-9月-1994, 04:32:30, 18540, 30, Sleep stage W, 
13-9月-1994, 04:33:00, 18570, 30, Sleep stage R, 
13-9月-1994, 04:33:30, 18600, 30, Sleep stage 1, 
13-9月-1994, 04:34:00, 18630, 30, Sleep stage R, 
13-9月-1994, 04:34:30, 18660, 120, Sleep stage 1, 
13-9月-1994, 04:36:30, 18780, 90, Sleep stage 2, 
13-9月-1994, 04:38:00, 18870, 30, Sleep stage 1, 
13-9月-1994, 04:38:30, 18900, 1500, Sleep stage 2, 
13-9月-1994, 05:03:30, 20400, 60, Sleep stage W, 
13-9月-1994, 05:04:30, 20460, 30, Sleep stage 1, 
13-9月-1994, 05:05:00, 20490, 30, Sleep stage 2, 
13-9月-1994, 05:05:30, 20520, 30, Sleep stage 1, 
13-9月-1994, 05:06:00, 20550, 60, Sleep stage 2, 
13-9月-1994, 05:07:00, 20610, 90, Sleep stage 1, 
13-9月-1994, 05:08:30, 20700, 60, Sleep stage W, 
13-9月-1994, 05:09:30, 20760, 60, Sleep stage 2, 
13-9月-1994, 05:10:30, 20820, 30, Sleep stage 1, 
13-9月-1994, 05:11:00, 20850, 750, Sleep stage 2, 
13-9月-1994, 05:23:30, 21600, 60, Sleep stage W, 
13-9月-1994, 05:24:30, 21660, 30, Sleep stage 1, 
13-9月-1994, 05:25:00, 21690, 30, Sleep stage 2, 
13-9月-1994, 05:25:30, 21720, 30, Sleep stage W, 
13-9月-1994, 05:26:00, 21750, 60, Sleep stage 1, 
13-9月-1994, 05:27:00, 21810, 480, Sleep stage W, 
13-9月-1994, 05:35:00, 22290, 30, Sleep stage 1, 
13-9月-1994, 05:35:30, 22320, 5160, Sleep stage W, 
