Date, Time, Recording onset, Duration, Annotation, Linked channel
13-7月-1994, 06:57:30, 28650, 60, Sleep stage 3, 
13-7月-1994, 06:58:30, 28710, 90, Sleep stage 4, 
13-7月-1994, 07:00:00, 28800, 60, Sleep stage 3, 
13-7月-1994, 07:01:00, 28860, 30, Sleep stage 2, 
13-7月-1994, 07:01:30, 28890, 30, Sleep stage 1, 
13-7月-1994, 07:02:00, 28920, 90, Sleep stage 2, 
13-7月-1994, 07:03:30, 29010, 90, Sleep stage 1, 
13-7月-1994, 07:05:00, 29100, 30, Sleep stage 2, 
13-7月-1994, 07:05:30, 29130, 60, Sleep stage 1, 
13-7月-1994, 07:06:30, 29190, 270, Sleep stage 2, 
13-7月-1994, 07:11:00, 29460, 30, Sleep stage 1, 
13-7月-1994, 07:11:30, 29490, 810, Sleep stage 2, 
13-7月-1994, 07:25:00, 30300, 60, Sleep stage 3, 
13-7月-1994, 07:26:00, 30360, 240, Sleep stage 2, 
13-7月-1994, 07:30:00, 30600, 30, Sleep stage 3, 
13-7月-1994, 07:30:30, 30630, 150, Sleep stage 2, 
13-7月-1994, 07:33:00, 30780, 60, Sleep stage 3, 
13-7月-1994, 07:34:00, 30840, 30, Sleep stage 2, 
13-7月-1994, 07:34:30, 30870, 90, Sleep stage 3, 
13-7月-1994, 07:36:00, 30960, 90, Sleep stage 2, 
13-7月-1994, 07:37:30, 31050, 60, Sleep stage W, 
13-7月-1994, 07:38:30, 31110, 30, Sleep stage 1, 
13-7月-1994, 07:39:00, 31140, 120, Sleep stage 2, 
13-7月-1994, 07:41:00, 31260, 30, Sleep stage 1, 
13-7月-1994, 07:41:30, 31290, 90, Sleep stage 2, 
13-7月-1994, 07:43:00, 31380, 60, Sleep stage 1, 
13-7月-1994, 07:44:00, 31440, 60, Sleep stage 2, 
13-7月-1994, 07:45:00, 31500, 1260, Sleep stage W, 
