Date, Time, Recording onset, Duration, Annotation, Linked channel
16-7月-1994, 03:49:30, 15330, 60, Sleep stage R, 
16-7月-1994, 03:50:30, 15390, 60, Sleep stage 1, 
16-7月-1994, 03:51:30, 15450, 270, Sleep stage R, 
16-7月-1994, 03:56:00, 15720, 30, Sleep stage 1, 
16-7月-1994, 03:56:30, 15750, 180, Sleep stage R, 
16-7月-1994, 03:59:30, 15930, 30, Sleep stage 1, 
16-7月-1994, 04:00:00, 15960, 180, Sleep stage R, 
16-7月-1994, 04:03:00, 16140, 90, Sleep stage 1, 
16-7月-1994, 04:04:30, 16230, 30, Sleep stage 2, 
16-7月-1994, 04:05:00, 16260, 30, Sleep stage 1, 
16-7月-1994, 04:05:30, 16290, 30, Sleep stage 2, 
16-7月-1994, 04:06:00, 16320, 60, Sleep stage R, 
16-7月-1994, 04:07:00, 16380, 600, Sleep stage 2, 
16-7月-1994, 04:17:00, 16980, 30, Sleep stage W, 
16-7月-1994, 04:17:30, 17010, 30, Sleep stage 1, 
16-7月-1994, 04:18:00, 17040, 60, Sleep stage W, 
16-7月-1994, 04:19:00, 17100, 60, Sleep stage 1, 
16-7月-1994, 04:20:00, 17160, 30, Sleep stage W, 
16-7月-1994, 04:20:30, 17190, 90, Sleep stage 1, 
16-7月-1994, 04:22:00, 17280, 810, Sleep stage 2, 
16-7月-1994, 04:35:30, 18090, 30, Sleep stage 1, 
16-7月-1994, 04:36:00, 18120, 900, Sleep stage 2, 
16-7月-1994, 04:51:00, 19020, 90, Sleep stage W, 
16-7月-1994, 04:52:30, 19110, 30, Sleep stage 1, 
16-7月-1994, 04:53:00, 19140, 30, Sleep stage 2, 
16-7月-1994, 04:53:30, 19170, 60, Sleep stage 1, 
16-7月-1994, 04:54:30, 19230, 840, Sleep stage 2, 
16-7月-1994, 05:08:30, 20070, 30, Sleep stage W, 
16-7月-1994, 05:09:00, 20100, 30, Sleep stage 1, 
16-7月-1994, 05:09:30, 20130, 180, Sleep stage 2, 
16-7月-1994, 05:12:30, 20310, 30, Sleep stage 1, 
16-7月-1994, 05:13:00, 20340, 480, Sleep stage 2, 
16-7月-1994, 05:21:00, 20820, 960, Sleep stage R, 
16-7月-1994, 05:37:00, 21780, 30, Sleep stage 1, 
16-7月-1994, 05:37:30, 21810, 30, Sleep stage R, 
16-7月-1994, 05:38:00, 21840, 60, Sleep stage 1, 
16-7月-1994, 05:39:00, 21900, 90, Sleep stage R, 
16-7月-1994, 05:40:30, 21990, 60, Sleep stage 1, 
16-7月-1994, 05:41:30, 22050, 300, Sleep stage R, 
16-7月-1994, 05:46:30, 22350, 60, Sleep stage 1, 
16-7月-1994, 05:47:30, 22410, 180, Sleep stage 2, 
16-7月-1994, 05:50:30, 22590, 120, Sleep stage R, 
16-7月-1994, 05:52:30, 22710, 30, Sleep stage 1, 
16-7月-1994, 05:53:00, 22740, 300, Sleep stage R, 
16-7月-1994, 05:58:00, 23040, 30, Sleep stage 1, 
16-7月-1994, 05:58:30, 23070, 840, Sleep stage R, 
16-7月-1994, 06:12:30, 23910, 570, Sleep stage 2, 
16-7月-1994, 06:22:00, 24480, 30, Sleep stage W, 
16-7月-1994, 06:22:30, 24510, 30, Sleep stage 1, 
16-7月-1994, 06:23:00, 24540, 600, Sleep stage 2, 
16-7月-1994, 06:33:00, 25140, 30, Sleep stage 1, 
16-7月-1994, 06:33:30, 25170, 720, Sleep stage 2, 
16-7月-1994, 06:45:30, 25890, 30, Sleep stage 3, 
16-7月-1994, 06:46:00, 25920, 180, Sleep stage 2, 
16-7月-1994, 06:49:00, 26100, 30, Sleep stage 3, 
16-7月-1994, 06:49:30, 26130, 60, Sleep stage 2, 
16-7月-1994, 06:50:30, 26190, 30, Sleep stage 3, 
16-7月-1994, 06:51:00, 26220, 60, Sleep stage 2, 
16-7月-1994, 06:52:00, 26280, 240, Sleep stage 3, 
16-7月-1994, 06:56:00, 26520, 60, Sleep stage 2, 
16-7月-1994, 06:57:00, 26580, 90, Sleep stage 3, 
16-7月-1994, 06:58:30, 26670, 30, Sleep stage 2, 
16-7月-1994, 06:59:00, 26700, 270, Sleep stage 3, 
16-7月-1994, 07:03:30, 26970, 30, Sleep stage 4, 
16-7月-1994, 07:04:00, 27000, 30, Sleep stage 3, 
16-7月-1994, 07:04:30, 27030, 30, Sleep stage W, 
16-7月-1994, 07:05:00, 27060, 60, Sleep stage 1, 
16-7月-1994, 07:06:00, 27120, 390, Sleep stage 2, 
16-7月-1994, 07:12:30, 27510, 30, Sleep stage W, 
16-7月-1994, 07:13:00, 27540, 30, Sleep stage 1, 
16-7月-1994, 07:13:30, 27570, 90, Sleep stage 2, 
16-7月-1994, 07:15:00, 27660, 30, Sleep stage 1, 
16-7月-1994, 07:15:30, 27690, 120, Sleep stage 2, 
16-7月-1994, 07:17:30, 27810, 480, Sleep stage R, 
16-7月-1994, 07:25:30, 28290, 30, Sleep stage W, 
16-7月-1994, 07:26:00, 28320, 780, Sleep stage R, 
16-7月-1994, 07:39:00, 29100, 90, Sleep stage 1, 
16-7月-1994, 07:40:30, 29190, 30, Sleep stage 2, 
16-7月-1994, 07:41:00, 29220, 210, Sleep stage R, 
16-7月-1994, 07:44:30, 29430, 30, Sleep stage 2, 
16-7月-1994, 07:45:00, 29460, 30, Sleep stage 1, 
16-7月-1994, 07:45:30, 29490, 30, Sleep stage W, 
16-7月-1994, 07:46:00, 29520, 120, Sleep stage 1, 
16-7月-1994, 07:48:00, 29640, 900, Sleep stage W, 
16-7月-1994, 08:03:00, 30540, 120, Sleep stage 1, 
16-7月-1994, 08:05:00, 30660, 630, Sleep stage W, 
